words	cat_label	sent_label
买过 一次 味道 很 好 就 又 买 了 一次 ， 价格便宜 了 ， 个头 也 小 了	6	1
随着 孩子 的 长大 ， 这 本书 居然 成 了 孩子 的 最 爱 （ 1 岁 7 个 月 ） ， 连着 2 个 多月 ， 睡前 必要 这 本书 。 孩子 最 喜欢 的 就是 最后 一页 ， 有时候 讲 着 讲 着 ， 就 一下子 翻 到 最后 ， 当 我 说 大卫 的 妈妈 说 “ 我爱你 的 时候 ” ， 宝贝女儿 也 抬头 等 我 说 “ 我爱你 ”	1	0
商品 运到 包装 变形 ， 内部 洗发液 已经 渗出	0	0
这机 ， 垃圾 中 的 战斗机 ， 充电 的 时候 可以 烫 到 你 想 丢掉 ， 买回来 一个月 ， 直接 开 不了 机 ， 屏幕 无 显示 ， 我 在 京东 购物 多年 ， 每年 消费 最少 十万 ， 这 是 我 唯一 的 一次 差评	3	0
我 说 说 吧 ， 我 一直 喜欢 华为 手机 买 的 mate   9 也 是 京东 买 的 。 但 这个 平板 让 我 有些 失望 。 除了 屏幕 来说 ， 整体 做工 确实 不错 ， 外观 简洁 漂亮 。 但 屏幕 底部 漏光 ！ 每台 都 漏光 ， 当然 只有 在 屏幕 是 白色 背景 的 时候 才能 看得出来 其他 背景色 看不出 ， 是 不 影响 使用 ， 但 我 是 强迫症 ！ 看到 漏光 我 就 来 气 。 系统 还是 EMui   4.1 不能 升到 5.0 ！ ！ ！ 这 让 我 很 生气 。 4.1 很 不 完善 也 有点 卡 。 另外 诛仙 游戏卡 没什么 用 ， 一点儿 不值钱 ， 还 不如 买 普通 版 ！ 气死人 ！ 950 处理器 带 2k 屏 费劲 ！ 一点儿 不 流畅 。 唯一 的 优点 音质 很 好 ！ hifi   确实 好 ！ 唯一 的 优点 这是 。 充电 也 慢 ， 耗电 也 快 ， 钢化 膜 不 送 保护套 不送 ！ 实话 说 ， 64G 版卖 2100 左右 差不多 。 128G2300 左右 。 唉 。 没 办法 支持 华为 ， 希望 下一代 M4 能 没有 这些 缺点 。 但 ， M3 仍然 是 国产 最好 的 平板 ， 没有 之一 。	3	0
质感 与 预想 误差 ， 无色差 ， 款型 与 图片 上 一样 看着 就 舒心 ， 试穿 过后 感觉 也 很 舒服 。 很 满意 这次 购物 ， 祝 店家 生意兴隆 ！ ?	4	1
很 热情 很 好 的 卖家 。 我 和 我 的 同事 们 都 很 喜欢 呢 。 下次 还会 再 来 哦	4	1
没过几天 我 还是 选择 住 这个 宾馆 , 怎么办 呢 , 忘不了 这里 的 早餐 好 滋味 呀 , 个 方便 都 挺 好 的 ~	5	1
续航 能力 是 我 看中 的 ， 配置 也 是 所有 上网 本 里 最强 的 。 京东 的 价格公道 啊 ， 呵呵 。	3	1
第三次 买 了 ！ 不错 哦 … … 值得 信赖	6	1
差评 ， 哪个 接口 一 按 就 往外 冒 洗头膏 ， 洗头膏 味道 也 不 对 ， 包装 也 跟 图解 上 不 一样 差劲 ? ，	0	0
布料 不好 ， 不值 这个 价钱	4	0
说 给 发票 ， 没收 到 发票 还 说 已经 发了 ， 死无对证 ， 怪 我 咯 。 京东 又 不是 第一次 不 给 发票 ， 认栽 咯 ， 下次 还来 京东 买 ， 毕竟 人家 已经 是 最好 的 ， 我 也 只能 犯贱 ！	3	0
东风 太差 洗 一次 给 麻袋 样 不 喜欢	4	0
味道 很甜 ， 也 没有 坏 的 ， 不错 ， 送货 也 快 ， 必须 的 好评 ， ， ， ， ， ，	6	1
如果 不是 离 办公 地点 较近   也 不会 去   服务 差 的 没发 说   打电话 预定   非要 9 点 之前   我 9 点 之前 还 没 下班 呢   什么 叫 预定   真是 无语 了	5	0
很 好看 ， 速度 快 ， 做工 不错	3	1
今天 刚买 的 ， 正品 行货 ， 一切 都 还好 ！	3	1
P50 用 着 感觉 不错 。 手写 功能 方便 输入 及 操作 手机 各个 功能 ， 蓝牙 红外 数据传输 很 方便 。	3	1
质量 杠杠 的 ， 物流配送 速度 快 ， 还会 继续 购买 关注 这个 品牌 。	4	1
还行 吧 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。	3	1
手机 充满 状态 下 ， 待机 无故 发热 耗电 ， 几小时 没 电 关机 了 ， 本来 是 当 备用机 的 如今 待机 都 不行 服 了 ！ 问 客服 说 后台 运行 没 关 ， 我 确定 都 关 了 。 客服 反应 要求 去 检测 ！ 失败 的 一次 购物	3	0
买 了 两箱 ， 有 大半 箱 不行 ， 不过 客服 处理 及时 ， 申请 了 余额 赔付 ， 坏果 扔掉 了 。 好果 的 味道 不错 ， 买过 多次 ， 好评 ！	6	1
个头 不 大 ， 平均 一个 10 块钱 其实 性价比 不高 ， 而且 收到 货 第一 时间 打开   ， 最大 的 那个 果子 居然 烂 了 ， 我 都 好 无语 。	6	0
因为 离 同学 家近 ， 这次 就 住 了 海逸 。 交通 比较 便利 出门 5 分钟 就 能 到 码头 ， 可以 坐 轮渡 到 湾仔 ， 价格 非常 便宜 ； 到 了 湾仔 就 可以 东取 铜锣湾 ， 西扫 中环 ， 金钟 了 。 离 黄埔 花园 的 巴士 总站 也 就 五分钟 的 路程 ， 可以 坐 8A 到 尖 沙嘴 海港 城 。 去 机场 也 很 方便 ， 机场 快线 的 九龙 站 有 免费 巴士 ， 从 早上 6 点半 开始 每 10 分钟 一班 。 不过 因为 没有 地铁 直达 所以 晚上 不能 玩 太晚 ， 8A 的 末班车 是 23 点 。 酒店 的 服务 很 好 香港 的 酒店 服务 一直 都 不错 ， 这次 在 酒店 里 游泳 的 时候 身上 划 了 小 口子 ， 没 啥 大碍 ， 不过 酒店 还是 很 重视 ， 第二天 还 专门 问候 。 酒店 环境 总体 不错 ， 不过 对 客房 有些 问题 酒店 临海 ， 下楼 就 可以 到 海边 散步 ， 还是 比较 舒服 。 而且 坐落 在 黄埔 花园 里面 ， 边上 是 海天 阁 豪宅 （ 据说 林青霞 到 香港 的 驻地 ） ， 和 凤凰卫视 的 总部 。 生活 设施 比较   完善 ， 还 不 像 市区 那样 喧闹 。 客房 就 一般 了 ， 这次 为了 压缩 成本 ， 住 的 是 园 景房 ， 推窗 一望 ， 果然 园景 的 厉害 ， 窗外 除了 对过 的 楼 就 没 别的 可 看 。 而且 卫生间 的 格局 有点 问题 ， 对 我 来说 特别 别扭 。 房间 里 有些 地方 落灰 的 厉害 ， 刚 入住 那天 居然 还 发现 一个 枕头 上 有 鞋印 ! @ $ %# 另外 ， 估计 这家 酒店 对 本地人 来说 算是 中档 的 消费 ， 每天 是 食客 盈门 ， 而且 结婚 的 特别 多 ， 大堂 里 一直 都 很 热闹 。 周一 还 碰上 了 个 韩国 的 什么 团队 客 ， 棒子 比 内地 的 旅客 还 喳喳 ， 有点 吃不消 。	5	1
提交 付款 时候 ， 京东 支付 ， 随机 立减 都 是 欺骗 消费者 的 ， 最后 你 还是 得 补钱	0	0
已经 记不清 这是 第几次 在 京东 买 水果 了 ， 送货上门 周到 ， 方便快捷 价格 实惠 ， 真是 不错 ！	6	1
非常 不 愉快 的 网购 ， 快递 太慢 了 ， 质量 还要 穿 了 才 知道	4	0
真的 是 不 知道 这个 负责 包装 的 人 出于 什么样 的 目的 。 没有 隔断 ， 你 就是 套 再 多 的 网袋 有没有 用 啊 。 削皮 后 都 是 撞 烂 的 ， 真的 不 开心	6	0
物流 太不给力 ， 乖 了 一个多 星期 ！	4	0
垃圾   玩意 太卡	3	0
酒店 的 位置 太 不好 找 了 ， 有窗 的 房间 太 少 ， 大多数 都 没有 窗 ， 空气 不好 ， 很闷 ， 隔音 效果 不好	5	0
苹果 ? 的 味道 还是 那么 的 甜美 ， 就是 这次 买 的 没有 春节 那 几次 买 的 个 大 ， 都 是 同 一款 价格 ， 有 的 都 摔 的 很多 淤青 了 ， 个头 也 小 很多 ， 不过 这个 品牌 的 苹果 还是 值得 再 买 ， 希望 商家 以后 按 价格 保值 保量	6	1
是 第三次 住 了 ， 感觉 不错 ， 至少 是 温馨 、 安全 、 舒适 的 ， 酒店 的 各 场所 比较 熟 ， 会 有 主人 的 感觉 。	5	1
这 * * 什么 鬼   自带 的 视频 播放器 都 没有   买 m3 就是 为了 看 电影 的   真 * * 恶心	3	0
华为 荣耀 很 好 ， 通话 平板 ， 小孩子 喜欢 。 就是 屏幕 小 了 点	3	1
差到 一定 程度 了   不如 一个 好 的 二星 或 没星 的 宾馆 呢	5	0
网页 虚假 宣传 ， 网页 上 写 的 支架 ， 皮套 啥 也 没有 。 都 是 骗人 的 ， 客服 啥 问题 也 解决不了 。	3	0
绝对 差评 ， 差评 ， 差评 ， 骗人 的	0	0
太 差劲 ， 太 差劲	4	0
非常 的 好 ， 宾馆 里面 太漂亮 了 ， 服务态度 也 非常 好 ， 床单 很 干净 ， 去 同里 一定 要 住 这里 。 只是 美中不足 的 房间 里 的 地毯 陈年 痕迹 显得 太脏 了 ， 建议 能 更换 成 地板 显得 干净 也好 打扫	5	1
虽然 包装 很 简单 ， 就 一个 京东 袋子 ， 也 没有 洒 出来 ， 小 瓶装 适合 旅行 外出 用 ， 闻 着 挺 香 的 ， 期待 使用 后 效果 ！	0	1
苹果 非常 难吃 ， 还有 磕碰 过 的 ， 烟台 苹果 太 让 人 失望 了 。 而且 韵达 快递 是 我 见 过 最差 的 快递 ， 不仅 延误 ， 服务态度 还 特别 差 。 这是 一次 非常 烂 的 购物 体验 ， 严重 影响 节日 心情 ！	6	0
我 就 想 知道 刚 收到 的 货 就 遗漏 在 外面 嘛 ？ ？ ？ ？ ？ 也 太 不负责任 了 吧 ， ， 欺 * 消费者 ， 太 伤心 了 ，	0	0
当天 下单 当天 收货 ， 一如既往 的 支持 京东 自营 ， 京东 物流 太牛 了 ！ pad 是 买来 给 老妈 斗地主 用 的 ， 她 老人家 很 喜欢 ?	3	1
地理位置 比较 市中心 ， 早 餐厅 品种 比较 少 ， 服务 一般 。	5	1
最大 优点 就是 便宜 ， 这个 配置 4799 真的 很 便宜 。 样子 也 不错 ， 很漂亮 ， 噪音 和 散热 问题 都 一般 吧 ， 不好不坏 的 。	3	1
公司 组织 员工 去 学习 的 ， 一般般 吧	5	0
洗发水 不错 ， 效果 比较 明显 ， 全都 是 泡沫	0	1
热水器 收到 了 ， 还 没 安装 ， 和 前 两次 买 的 样 ， 很 好 的 ， 非常 实惠 ！	2	1
用 了 很 久 才 来 评价 ， 手机 质量 不错 ， 价格合理 ， 给 个 五星 ， 支持 京东 购物 。	3	1
！ 小不说 ， 吃 着 有点 发木 ！ 一般般 吧	6	0
好吃 不 贵 ， 物美价廉 。 发货 速度 快 ， 送货 服务 好 ！ 点赞 京东 ！	6	1
原先 订 豪华 房 , 获 提升 至 行政 房 , 看似 分别 不 大 , 只是 多 了 一份 早餐 , 但 在 行政 楼层 内 的 早餐 非常简单 , 选择 极少 ! 正常 入住 行政 房 应该 有生 果盘 , 可能 我 是 获 提升 所以 没有 提供 , 感觉 酒店 有点 少气 . 房间 面积 大 , 床大 , 家私 摆设 都 具 五星 标准 . 那个 花园 泳池 环境 不错 , 只是 那边 的 服务员 态度 不够 诚恳 , 需要 再 加 培训 .	5	1
帮 朋友 买 嘚 ... 话 一点 都 晤 好笑 ... 闷	1	0
第一次 买 这个 牌子 的 洗发水 ， 看着 是 防脱 的 ！ 用用 再 来 追评 吧 ！	0	1
网上 购物 这么 激烈 ， 没想到 店家 的 服务 这么 好 ， 商品质量 好而价 低廉 ， 我 太 感谢 你 了 ！ 网购 最 满意 的 一次	4	1
差评   绝对 的 差评	3	0
质量 太 差   又 小 又 硬   不甜   第一次 网上 买 水果   体验 失败	6	0
整体 来说 衣服 不是 很 好   领口 有点 紧   穿 这 不 舒服	4	0
建议 大家 方便 的 还是 自己 去 外面 买 ， 我 第一次 在 京东 买 水果 ， 超级 不 满意 ， 有 一半 有 磕碰 的 ， 因为 我 不 在家 ， 快递 放在 门卫 处 ， 我 拿 回来 拆开 不 满意 ， 退 又 麻烦 。	6	1
酒店 服务 人员 态度 不是 很 好 , 卫生 一般 , 也 因为 价格 不 贵 , 所以 如果 下次 有 机会 可能 还会 入住 .	5	0
送货 快 ， 包装 好 ， 苹果 好吃 个头 大	6	1
没 窗户 ， 不好 ， 真的 不好 ！	5	0
这是 下单 买 的 共 5 件套   整体 感觉 还 可以   没有 用过 不 知道 效果 怎么样 ， 用过 之后 再 评论 吧 ！ 下面 是 到货 实图   可以 参考 一下	0	1
剥开 皮 的 投影 下 就是 香蕉 啊 ， 奶特 又 是 新 产品 来 的 ~ 正确 答案 就是 ~ 蒙牛 香蕉 奶特 ~	6	1
不太 如意 ！ 差别 太大 了 ！	4	0
很 不错 啊   一分钱 一分货   这个 价钱 买 到 这样 的 裤子 还是 很 划算 的   喜欢 样式 和 版型   下次 还会 再 来 的	4	1
东西 还是 不错 的   但是 物流 特别 慢   618 下单   624 到达   还 说 次日 达	3	0
还 可以 哦 ? 。 蛮 实惠 的 。 用 了 一次 ， 还 行 ?	0	1
这 款 电脑 是 M35 系列 , 是 今年 的 最新款 , 外观 很漂亮 , 散热 也 很 好 , 做工 相当 扎实 .	3	1
回复   下次 要 买 真正 的 蒙大牛 酸酸乳 了 感谢 支持 蒙牛 ( 可 这 图片 .. )	6	1
这次 很 坑 啊 ！ 年前 在 京东 买 了 一次 苹果 相当 好 ， 又 甜 价格 也 便宜 ， 这次 买 的 太 失败 ， 品相 也 不好 ， 基本 每个 都 有 碰伤 ， 削 出来 还要 修 了 才能 吃 ！ 本来 想 退 嫌 麻烦 ！	6	0
1 : 洗发水 味道 清香 好闻 ， 五星 好评   2 : 快递 员 送货 及时 ， 五星 好评   3 : 只有 一个 盒子 ， 连 京东 的 包装袋 都 没有 ， 差评	0	0
性价比 蛮高 的 一款 苹果 ， 个儿 属于 中 大 ， 口感 满 新鲜 的 ， 拿到 还是 低温 状态 ， 非常 棒	6	1
垃圾 ！ ！ 订 的 单 的 ！ ！ 给我发 棉 的 ！ ！ 瞎 了 不 看 ！ ！ 还 说 退还 是 换 ！ ！ 一退 一换 又 浪费 多长时间 ！ ！	4	0
好 音质 ， 很 流畅 ， 画质 一流 ， 不愧 国产 精品	3	1
以前 买 了 ， 老婆 说 效果 挺 好 的 ， 头发 掉 的 少 了 ， 所以 活动 又 屯货 了	0	1
第一次 差评 ， 促销 页面 上 写 得 清清楚楚 ， 买 平板 送 套子 ， 然而 ， 并 没有 套子 。 找 客服 。 敷衍了事 ， 居然 说 自己 不 知道 这个 活动 ， 聊 了 几句 就 没声 了 ， 毫无 服务态度 可言 。 本来 就是 * 块钱 的 事 ， 显现出 的 是 对 消费者 的 欺骗 与 漠视 。 消费者 就是 弱势群体 ， 除了 给 差评 什么 也 做不了 。	3	0
拆开 商品 味 很大 而且 难闻 ， 掉色 非常 严重 。 这 是 我 网购 以来 最 失败 的 一次 ， 没有 之一 。	4	0
刚 收到 手机 你 就 下价 ， 要求 退 差价 ，	3	0
酒店 位置 不错 , 在 市中心 , 服务态度 很 好 , 设施 还 可以 . 只是 床太硬 .	5	1
酒店 挺不错 的 ， 地理位置 佳 ， 交通 方便 ， 房间 也 很大 ， 而且 早餐 算 可以 的 了 。 下次 来 福州 可能 还会 住 这里 。	5	1
又 是 苹果 ， 喵 喵 喵 ( ^ ? ? ? ^ ) 汪汪 汪	6	1
SB 饭店 ， 不能 开发票 ， 专票 普票 都 不能 开 ， 只能 开 军队 收据 。   大家 要 报销 的 可要 注意 。 服务 很差 。 老 饭店 ， 没 任何 竞争 优势 。   真   坑 !	5	0
不 满意 不 满意 不 满意   周五 上午 十点 半 下单 的 ， 周天 下午 三点 半才 收到 ， 本地 配送 一个 字慢   商品 是 用 扔 分拣 的 ， 包装 破损   野蛮 运输 ， 商品 破损 ， 洗发水 都 流 出来 了	0	0
太紧 ， 买 多 的 码 还是 勒 的 不行	4	0
发货 挺快 ， 吃 了 几个 ， 挺脆 的 ， 皮薄肉 比较 甜 。	6	1
材料 非常 好 ， 摸上去 特别 柔顺 ， 一看 就是 那种 好 布料 。 也 非常 有 弹性 ， 适合 春秋 天气 穿 。 做工 非常 细致 ， 仔细 看 了 下 没有 什么 线头 。 老板 服务 也 不错 。 物流 也 快 。 点个 赞 。 整体 来说 ， 裤子 性价比 较 高 。 总体 来说 ， 这 是 次 满意 的 购物 体验 。 祝 店家 生意兴隆 。	4	1
奔 着 华为 的 品质 来 的 ， 卖 给 老爸 在 老家 用 ， 结果 用 了 不到 两个 月 就 出现 耗电 快 ， 充电 发烫 的 原因 ， 现在 等 着 寄回 广州 拿 去 售后 点 检查 。	3	0
到 了 就 已经 烂 了 一个 ， 太 难吃 了 。 ， 大家 不要 买	6	0
早餐 可能 什么 地方 有 问题 ， 我 和 驾驶员 吃 过 早餐 后 都 拉肚子 了 ， 早餐 后 胃部不适 ， 我 一直 有 一种 要 呕吐 的 感觉 ， 我 经常 入住 这个 宾馆 ， 从来 没有 遇到 过 ， 这次 是 第一次 ， 希望 这个 宾馆 的 餐饮 部门 加强 卫生 管理 ， 明天 还要 去 住 ， 但愿 明天 的 晚餐 和 后天 的 早餐 不要 再 发生 问题 。	5	0
不错 ， 非常 满意 ， 物流 快 。	3	1
网上 定 了 个 行政 标间 ， 还 用 信用卡 担保 的 ， 到 了 后 却 被 告知 有 客人 没 退房 ， 改成 了 一般 套间 。 但 酒店 还 算 可以 ， 提供 了 免费 上网 和 两个 免费 早餐 。	5	1
裤子 颜色 很正 ， 我 买 的 破洞 的 ， 洞不像 其他 裤子 那么 大 ， 洞 周围 的 磨白 和 面积 都 很合 尺寸 ， 裤子 带 一股 懒散 却 又 精致 的 气息 ， 搭配 什么 鞋 都 好看 ， 快递 飞快 ， 必须 好评 。	4	1
价格 偏高 。 夜晚 到 的 航班 好不容易 睡觉 ， 早上 还 没 起床 ， 大约 8 点 ， 就 被 打扫卫生 的 阿姨 们 吵醒 了 。 一边 打扫卫生 一边 大声 聊天 。 我刚 从 日本 回来 ， 日本 酒店 里 ， 保洁 人员 没有 工作 时 聊天 的 ， 及时 说话 也 是 低声 ， 避免 打扰 客人 。	5	0
质量 很差 ， 起皱 严重 。 没型 ， 不 值得 购买	4	0
衣服 质量 特别 好 ， 穿 起来 特别 舒服 ， 而且 物流 也 很快	4	1
不 知道 是不是 所有 本本 都 一样 ， 光驱 不大好 用 ， 有时候 读得 出来 ， 有时候 则 不然 ~ ~	3	0
这次 买 的 裤子 特别 满意 ， 穿 上 要 比 想象 中 的 好看 ， 特别 显瘦 ， 裤子 质量 更 不用说 了 ， 弹性 很大 ， 掉色 也 不 很 严重 ， 穿 上 特别 舒服 。 以后 有 需要的话 ， 还 买 这 一家 。	4	1
一直 喜欢 用 清扬 ， 趁着 618 准备 囤 一点 ， 晚上 到货 的 ， 果然 便宜 没好 货到 哪 都 适用 ， 整个 洗发水 就 薄荷 的 味道 是 真的 ， 绝对 是 假货 ！ ！ ！ ！ 连 找 客服 都 只有 个 机器人 的 机械 应答 ， 希望 没 下手 的 亲 不要 买 了 。	0	0
